757220xd1052348	0101-BF0C4981
757220011068300	0104-19B3C1EB
757220011069200	0104-777772CE
757220011070100	0104-9F4078B1
757220011071000	0104-8F61C5B0
757220011071900	0104-7B1D0173
757220011072800	0104-FAABEB8B
757220011073700	0104-417D9073
757220011074600	0104-B3890C91
757220011075500	0104-80141B0C
757220011076400	0104-3E9BD7D3
757220011077300	0104-079C8D14
757220011078200	0104-0F1D48E0
757220011079100	0104-09AA50DD
757220011080000	0104-E66763B4
757220011080900	0104-916F37E9
757220011081800	0104-C021C3F7
757220011082700	0104-8B6C6879
757220011083600	0104-A81507FB
757220011084500	0104-A46A4699
757220011085400	0104-C443025D
757220011086300	0104-47C2B685
757220011087200	0104-2E1BC769
757220011088100	0104-F11DADDC
757220011089000	0104-23F9EEDC
757220011089900	0104-B7A1BF51
757220011090800	0104-479BFABA
757220011091700	0104-F732C0C7
757220011092600	0104-EA727A39
757220011093500	0104-29134F41
757220011094400	0104-FFEC1E19
757220011095300	0104-AD318BCF
757220011096200	0104-5CA12D36
757220011097100	0104-720854D4
757220011098000	0104-1CD4521D
757220011098900	0104-0B892BAD
757220011099800	0104-5AE2F233
757220011100700	0104-96923C27
757220011101600	0104-31A7A02D
757220011102500	0104-E65B9227
757220011103400	0104-410D1BFF
757220011104300	0104-8BAA8664
757220011105200	0104-A07F5D18
757220011106100	0104-F07F0C6C
757220011107000	0104-8B8FF447
757220011107900	0104-04161507
757220011108800	0104-A2A97995
757220011109700	0104-AC2334F0
757220011110600	0104-6CB3EC14
757220011111500	0104-33653BBE
757220011112400	0104-65631E9A
757220011113300	0104-A908B8FD
757220011114200	0104-1BE55D0F
757220011115100	0104-3248585D
757220011116000	0104-57C83A3C
757220011116900	0104-7A955370
757220011117800	0104-047C61E5
757220011118700	0104-EFFDE62E
757220011119600	0104-5BB16B66
757220011120500	0104-5AA258D5
757220011121400	0104-959A2285
757220011122300	0104-D13528DE
757220011123200	0104-CC99802D
757220011124100	0104-B6F4428D
757220011125000	0104-9973925A
757220011125900	0104-244DE503
757220011126800	0104-037BD9F9
757220011127700	0104-DBAB2124
757220011128600	0104-C71146FB
757220011129500	0104-F3B3D25B
757220011130400	0104-18DA90F0
757220011131300	0104-6A39B01B
757220011132200	0104-5737FE5C
757220011133100	0104-15D875E5
757220011134000	0104-C986FAEA
757220011134900	0104-405CBAC8
757220011135800	0104-23711468
757220011136700	0104-CEF1C981
757220011137600	0104-1CA0942F
757220011138500	0104-6032B82D
757220011139400	0104-91F05407
757220011140300	0104-F972E1C2
757220011141200	0104-A4F5960F
757220011142100	0104-BA5147B4
757220011143000	0104-9E15A8C3
757220011143900	0104-0A41888B
757220011144800	0104-391BECBC
757220011145700	0104-C17921F1
757220011146600	0104-4BE0470B
757220011147500	0104-3EDA6650
757220011148400	0104-745EA79F
757220011149300	0104-99ACF07A
757220011150200	d5ffc3b9065048398dd4c70709a0af94
757220011151100	90bd602279e2409ab1aebe2c159d4ae0
757220011152000	c73983d96fa0403da33f609b4c0b216e
757220011152900	eceb7b476db94a6bbe47f803fa3da13d
757220011153800	95f1dde0bde347678252d78ae086e3f8
757220011154700	2d312a90d5664c78807024fe16816475
757220011155600	5cfb2cbac1b14840abcb44a5b7486342
757220011156500	31a535d1014f4368aba74f6476a2cf5a
757220011157400	68849b9fdb574a81bfa11b82cd7aac88
757220011158300	0471db0c34ff4bb183809c9d7ec299ef
757220011159200	f4ae55a4321c41be9cafb0dbcc808408
757220011160100	03a56e44249a4eea86772747ba0268d7
757220011161000	515f941bb9464e3fb47ab399119730fd
757220011161900	207f0478db8349878e93ad59ce3f7289
757220011162800	b22fcb86e6c342e8b8a4b8b85dc5092d
757220011163700	c6c90106aa4040668c272e23f0fcccb8
757220011164600	4a473aa63ac14ab4859e88c36e954dc1
757220011165500	941bac69078c454aa78b8e3c5ac44b53
757220011166400	2eaf9c89eecb48afbf3db069f1d6e1ab
757220011167300	9601626085cb47e8a9100172d95d1084
757220011168200	eac02e7ca7bb45bea494a5a5452b78ba
757220011169100	0ed111c102f04be38dc4c6dda63f1df6
757220011170000	7bcc46916d0b4e9e9ef3ab0282bc4811
757220011170900	65f7a56b765e4605b84a4e6bce0e9075
757220011171800	2d6de1f2adf34e07b59939890bf513ca
757220011172700	7ef776ff6f5849699f7015282384108a
757220011173600	0de1fef88bf140438a8054f2eb81feec
757220011174500	a4513bd6d0194408ad73c1c88e9d661e
757220011175400	b02ab50d912041cd8d4956a54d0e791a
757220011176300	cf6d7d1fa1c54b619884402b95cd4fd4
757220011177200	56a263d338dd4813bfef31e219ed2aca
757220011178100	8a771c07a7e14b04a8dd5b8c65e5592a
757220011179000	50b3fff99f75456abbb01dbc92d28854
757220011179900	5adc10dbf99b472fa72f52b222a2cf71
757220011180800	16543b72f34f4f41907a891d1989dcfc
757220011181700	68a36fe0e16f4bd589d8d89c87158498
757220011182600	2700a3881a844c3fb00384e61eb3aa14
757220011183500	a00acee3d34e48e88e3718ad7f7fdec4
757220011184400	ffc31d73a9d54e01af9829dba7249091
757220011185300	8d95f71b182641a7ae1c606e74139de7
757220011186200	63592961947544aea9f17e9ea046f19f
757220011187100	cf0832ef787e413ead2a5f7f7d2e0ced
757220011188000	9f2be64223cd4abe9e93aa414c10db03
757220011188900	57418d5a13f4466aaee412a64f59c221
757220011189800	8fea46bc95d94761893c3bb5b1cb210c
757220011255500	52cdba0d5bb5411ba3f6790fe967edcf
757220011256400	b72987d6cd004ca2bbe208ab3d39026f
754220011021300	5ef64ac922f94d45ab89bbad35c1dbf4
754220011022200	dcf8b403a5474a2ca10af0a05d82de81
754220011023100	90b5a8baa3b7453d859ae89802a328d9
754220011024000	7c9ebc6bee644b3c9a689e8a1d947019
754220011024900	4caad24ef7b747088003c408a12ee40d
754220011025800	5c0b98fd32fd4ab0940a846ac7541515
754220011026700	b7f2a5ba5f2748a9a9a995982f09b4c6
754220011027600	0454e31476114a04b08efd73769aa123
754220011028500	d169b699909c4e139565c7701e915ffa
754220011029400	639f3661d81d4d93a8d201392a345b2a
754220011030300	7d0ab6472126453f89cf132aca9ab0ca
754220011031200	1c77046900da48aa8d1653f94222df76
754220011032100	583bcb836f314086a8e6b774c9826751
754220011033000	cfd8487537c44ca69c246b8c985846d7
754220011033900	d4569a8878fd4450a0debe293f64a1d0
754220011034800	2e45a2b9ef524082bd25d3ae8179341d
754220011035700	d9b795f81e6a477b9e1054fe27a22f9c
754220011036600	bcb4614767104c78ba14f0ab98962def
754220011037500	cfeaa7f1a1544fc8891a2a69ed8ce7f4
754220011038400	a3b5d4c04ea24d97a775144f016a5804
754220011039300	3affc3d818c241edad5cf3e7982a6349
754220011040200	bbc292537b6f4765b18faf53f6093e66
754220011041100	113d24d0cdbf4066b7673b2d2d76fb2e
754220011042000	9c82f104f3ef4e5e98b4d580a9bc021a
754220011042900	258604d8fae54201ad626675e548fcae
754220011043800	0fc0a0a543f9492c80a641a5b232f08f
754220011044700	d6a92e16416b46bb8e126c1910e39cfe
754220011045600	8e6c7b99ba204f3a9a0d454112c3d4f3
754220011046500	5bc626b06bd04d17ab502f8d5bf22a75
754220011047400	23cdba72521b472195929c07f2bac405
754220011048300	40763dded86642568023e8691c100161
754220011049200	0c094daba4e94e9ca24e1b692e213c92
754220011050100	71bdeb2368f54065a7eacc4f687a07dc
754220011051000	b02ce10b47af47e4b4ded5d26751b3d1
754220011051900	2935da9b75ca4a9d92c923622e8a8bdc
754220011052800	fb232b5ded414122bc81fb19a4f70ced
754220011053700	4a67216c06f446bcb953424699f81fec
754220011054600	b816e6a8cdec4c7fb6dc5fc09541ab8a
754220011055500	be8bc9f4e0954b31bf566fd9a9de6a5a
754220011056400	d79793c970f544df8dd82f5de2008ea6
754220011057300	ed433f0b72564797b6a1709832e34df5
754220011058200	8e3b98d3f15f4bf7ac0cc06dabecab08
754220011059100	63e3c36ba59a450c8802ee16fb1a950a
754220011060000	20b58bad4ab9431ea894b922c8b28b01
754220011060900	19eaea58059249649f285e6d1f2b6e57
754220011061800	ec1c79d6b36d4ef0a09a49ab0eaffa7c
754220011062700	24a7a76ea4b548c783aa1470ae8145d2
754220011063600	461b411fc92f4f418251c089d0e1b350
754220011064500	0a66d289dc3d4e41baf3c83c6bee1c8f
754220011065400	873553af466b49f480b14dd206107c10
754220011066300	eb97e8b8693b4ad1a85b21123bf0ef3a
754220011067200	009830679dd74b3bade8e19cc0b4292a
754220011068100	29a15a8c69f44b23b48be2c5e989aea1
754220011069000	eda10b5980ef4d3f89b7ce4f960bf972
754220011069900	ebba0efc5f1c4cb1bea7330b2b4d4ae7
754220011070800	06fa5452de404889b8bf4293a3ab2817
754220011071700	5cc237e20fe14c9e817e86865166b86c
754220011072600	dd3d7258015e48468d0b00d6d212dfa0
754220011073500	6814fdfad88040f7bba289dff2a334e2
754220011074400	36654aa3d3d84c319fd1366ca00982ea
754220011075300	a5b01313bac146d3810cc08cafa9bc23
754220011076200	cf7b5bc776e34405926e4579094e682d
754220011077100	462294f301184fc1a6bf95813d246a1a
754220011078000	c3c996b362524fd2bd42f76f7e637e80
754220011078900	aaffc601400e4e34ae40eefc3a1aaf73
754220011079800	2fe99b09d1c04c2c854f3a84c44717d6
754220011080700	07bcc1b25a174e649f757fddff984f58
754220011081600	53cb9a34f8764378ad710caf2e7b3062
754220011082500	125070122ecb403799cf51f8ef6795a3
754220011083400	fbec15dfaef64666bafcfee400c78a6e
754220011084300	aa3138ba5a2d443ab950c4638a3c8842
754220011085200	64a94b64a9174115945a6b42ecbdeba1
754220011086100	1819dff787a04f928415445b8d0c66e7
754220011087000	0e3cfd23f58d4a669da094d9de0fab1e
754220011087900	6ebfa588da104fa3a8826dc0f44b57a4
754220011088800	6aa0f6c058fc439aa1d139f8d419f984
754220011089700	67f2916ade1a45a0b7ac01e51cc8ce1d
754220011090600	4d4085d77bf349e1aa981ce0ad5e71ba
754220011091500	f57bdb62eedb4382a2cbf14427899219
754220011092400	4525b2574147466b849207722c005845
754220011093300	37cf5193acac42f49dd5e6e785e8723e
754220011094200	0862a745d2fd434d95ad4807226c76e8
754220011095100	2fb9c5da1a004e38afc943c0dda15eb4
754220011096000	294dc153e3c34f359a221cc33dab162c
754220011096900	e11a8597bee54847b535056467d3639b
754220011097800	6e7ae82e2d8940da98821f1450564913
754220011098700	14cbce58eb574cdebc463f3355775458
754220011099600	5b670b54eed847edafa79bea75fb4006
754220011100500	c839c36a8855482ea81f57e2dc275ae9
754220011101400	6a9d362753634dc8af267306767a2c73
754220011102300	01843602e3294b59bf32598576c8010e
754220011103200	5f55e9ad36484dbfad2e1279c6e38e93
754220011104100	933775f9f70c4eedbe06c36d7cc6af09
754220011105000	07b582d9c4ef4890be26a9bb54d38b4c
754220011105900	f1e065caca7740078974f7adf1d695c8
754220011106800	2960fd30e2a5439dbc20cffc8aa59cb7
754220011107700	24c1ec3527b74c58ac7fca453b7087a5
754220011108600	8a35cd98e56a42828fe91316380b305b
754220011109500	dfcb507f7da3443494e10f57e662d5c3
754220011110400	f71022737deb4757b2e9f610a978cf3d
754220011111300	27c236bc8dfd45aa9d3cb3576ca46054
754220011112200	d9be61ca80d54cb8931dfb33eee346e4
754220011113100	070e1a137a7946908ae179e41c6eacea
754220011114000	99e2adea540843bab3a759d1aae99d31
754220011114900	979ef2aee56c40d7b87c938c7ae030ea
754220011115800	9fab11ca1989430586057846aeed22a8
754220011116700	ff1a5670b1484fcfac9985cfd4d27bbe
754220011117600	8a2e6c12f3834f87be4ac89b2a6e0eea
754220011118500	474da1fd2a974e6e83bab5d980c9e98e
754220011119400	4460fac60c6b498a9492264bd3de579e
754220011120300	55776fcf9fcd4f638238aef3381f50eb
754220011121200	9f587b0a231c4003b7c4d9fde3ea7609
754220011122100	1ade5d914cc74c46bb57d7289c4be22d
754220011123000	346f98e078e04f69893ddb862e83c44c
754220011123900	61c141e897ab4cea8cd782cb42a7055e
754220011124800	c04b22e5f66c41869c76098ee8d4d841
754220011125700	8f14b07b243f464bbcd305737fa4da1e
754220011126600	102dac790cb44e59b792fd44314013a6
754220011127500	e96cf6868c204534b4b400b64fa38c5e
754220011128400	6202668095764d969aec6dc02b57968e
754220011129300	85b603a5303e46cc89a49ae3117eb53f
754220011130200	df890be6f47745de8ea0c82596606ab7
754220011131100	da37db79aada4a1b8af52fae351efadc
754220011132000	7c201b452b314579bf8ff5606e266fe0
754220011132900	4a3490375ed3417088457d1aacb6eed3
754220011133800	b3685aa199054a62a5e09d22f6fd895b
754220011134700	7384c67a95a048c6b8d8906e4ec05783
754220011135600	716f68f7604241c79ae0f9dc09f5e5ae
754220011136500	ebd148627997476e808350a3cf6c19dc
754220011137400	d157948113e04eaebe9e18e43a3208cd
754220011138300	96ee21f3eba54430bb3bb4ac062adfb3
754220011139200	f135b2bc947148c28b09f62f6cba1536
754220011140100	df0a0604f56a4bdf8a76e30693559d2e
754220011141000	1f107db204404e95acab4b786d4e62e0
754220011141900	4c908febdd74424385ce6a05a8750cff
754220011142800	9dabb98293a94449ae708254427fe1de
754220011143700	754f6fb501534ed5ac7ac161727f3001
754220011144600	6ebc6436496a422194a7131f220250d0
754220011145500	6bdb480b6e1e41538b15bd243720cb0e
754220011146400	6e05eab958674dc39420bebef3e2c3b0
754220011147300	722505aeaf334fe29cf199d21bf0473b
754220011148200	dfcf380eff0f4bf1a44d65fb4a1a953c
754220011149100	730d23ae1324464792f9546072e64abe
754220011150000	c29671fdb4a14d13b15c7d965133eff2
754220011150900	fad8b2ad0901498e8592deac83535fa3
754220011151800	905d7f5419884bef910612065fa95899
754220011152700	de18d18c430d447295d7c082e89955d9
754220011153600	82fc200a0fb94750b83d63454ef4ca10
754220011154500	05ab8163aa924a81ab12bd6edefb780d
754220011155400	e8be2a78d79845b98faaebf9e4f32352
754220011156300	1837d629e6584e8991137ae99f948c7c
754220011157200	bac5b6909e214791b245dbc4cda282a5
754220011158100	6a878057201b4e76a599ca3aba346fda
754220011159000	888021d2a2ab47e7a5850cbf945249d2
754220011159900	b4aae740796d44429a6f6eddbff38399
754220011160800	ad8683f24fc3467f9f5f6fcb369523b3
754220011161700	24c0bd3e057e41ab85f9947fb2f81a23
754220011162600	ca4bd9aaa51843cab2d009caed385d51
754220011163500	3ef7cf2084254b28a0e6ae3a0c8a0d60
754220011164400	3281ccb0a4ef4b4bb2b8563ecb20b399
754220011165300	807d64c8f4a145be9b81e1fe709af544
754220011166200	074b4f46e5954b3a9111db2c43fdfae4
754220011167100	0855de13006e4bdea94cf66f0f2b70be
754220011168000	e67b7cc9446844feaa20549679313fc7
754220011168900	f4ff1bee80304b9faeabd0225848ab47
754220011169800	2cd16c1a19524c66828602406e77dd52
754220011170700	62ee2a76bed0411ea1edb8fe89268f3c
754220011171600	33804f738511489597fc6f9c9381f5cf
754220011172500	d50ff5c3746147249e5cac26d1e1514d
754220011173400	c079f8aac692444a88357fcafe7555b3
754220011174300	5ab2e23074e346638841581dad8f3a0a
754220011175200	a163508d84fa40139445c18492cb5bc3
754220011176100	2fbd43d22d04435caf2d81a44c4a20f9
754220011177000	d14f3666f109420eaa7e939a39493569
754220011177900	b30c0ab7d0c940209f281d1618b9f6be
754220011178800	bb5e9318184647038d76232761e495f3
754220011179700	b39fb46986954b1381c4039546c997b7
754220011180600	e90dca8820904625b22fcc60e8f5a995
754220011181500	a33df5c1f5b245d6a184164bbc6a8a56
754220011182400	e30569a6662a4e9181565f92f7127236
754220011183300	cefb2e12fe0647009d21df19a153b5d9
754220011184200	3aae9fd942cc4d9da2e908fd97842aee
754220011185100	fd7c057f3e694566b3f38c4f7cc5ba1a
754220011186000	2dfd9fd852664529b764ecb565c7f5ae
754220011186900	29939ba949b54fe5a6626b24defe95d7
754220011187800	23a36231dd55412dbe61ad5e2b127761
754220011188700	558557f431404eafaee1adb90dbfdadd
754220011189600	ee44f013ade84c5a87fae8a358d1df52
754220011190500	e3f3449e2c664888a0864f68b8ae5f41
754220011191400	5a6cef69668a4462a0acf8cd3a8175a9
754220011192300	72eafe52b70c4dfabde7bf87fbd141ca
754220011193200	d86f497a8f4f41c9b5f28dff7fa6b90c
754220011194100	3a01b55cdc044c018c231316c65d02b3
754220011195000	bb63933737b144a18e2422e1b79b7d60
754220011195900	072351a8a2ad47d6a96c25a26411efef
754220011196800	4f217100c98f4a149202541bbc67c664
754220011197700	15ce760c72a14360908b1b58eed373f3
754220011198600	3f02ec7b91ef4e11a722e946de27160b
754220011199500	38cd9812e3664ae791f5661efcf9cbb3
754220011200400	0dfa95aca32049e6baf77503da4ceeaa
754220011201300	0173ba36b7324eb392d8815b70f2884d
754220011202200	4baa57ebca154975ab7bec167e5dcdde
754220011203100	e289d6b035f6425c8cbe9f51003a349f
754220011204000	944d09dddf8d4d09b67eecfc4c43c5c6
754220011204900	48f0a704c945429c8e5e193b7dbc930d
754220011205800	5d1e3a99d1614401a5c86bdd2035efc3
754220011206700	40beca27a6b64a488905b458e06d62d6
754220011207600	cbaa8b35e1504f79ba7b79de569c14ef
754220011208500	c80e12d23f7044d0b8e7784e8a899e81
754220011209400	2919c4b21d7a47919299bfde929c66bd
754220011210300	9c52b64ba8b84e8ca2cb2b47dc77035b
754220011211200	41a806c4f9044747aa80af8dbb5a5d58
754220011212100	ae8fc9a33a014eac8c0df4ce68eb328c
754220011213000	2a37ccec7e8d4878a6a20fa20162549d
754220011213900	9afde7d75a2e4d3c8328c92aa29ddad8
754220011214800	d15f87364b1642998736deb46ebe03fd
754220011215700	c95f0e8e16c84e2b8ce221ac79b17992
754220011216600	7bb93e494eb04b67bcc7b9c950de700c
754220011217500	c53f8e56e2fb4c4ea28d98e6f34d59e0
754220011218400	49bc50586d294321aedcb88fcba9136c
754220011219300	915a6280a53f404e8660c75618aff82a
754220011220200	009dd33b303d4916918d131d79795eed
754220011221100	429ace0f53274426b615a53161fcbfd6
754220011222000	bd9d05b4cbd646cd8f8db079923c4710
754220011222900	c60735efb1d14f9a8fd12ad45f54832d
754220011223800	9614a1e4441042ca8b4cd34119d47114
754220011224700	b462e5a247a64ca4a6f600645455ada8
754220011225600	597a68923b6342458847f9c95973f068
754220011226500	7489d07d76754f149d07eea627462ad6
754220011227400	6ad6965855424bbdb4f66af3ecf96cd7
754220011228300	8ae60965952f4b3cb336ecc4796e803f
754220011229200	87bc81d71ee64c19adfb667c6cf0e076
754220011230100	5449d5922e1845edb076f50826ea23d9
754220011231000	ececa53a2cc5438f967c917b03485808
754220011231900	91dca7b77f974e96a34404351ac1de84
754220011232800	d273042f521c4c119e1c82db8887ab35
754220011233700	2cd1dd4cd8d64afe82e769121bab5c8a
754220011234600	a3355b4b52f14811bd3f3ea33652ea28
754220011235500	b45d75d292314c40a145666151998bbd
754220011236400	5c285ca33e6b4b4bac612767b01b1446
754220011237300	25d97f62aa444fd682ae303a87374519
754220011238200	c6e99f5816db46499ed6ef1cf32c6ff9
754220011239100	ace5b7006717472f9c4e7f75bebdafc7
754220011240000	45aae43cb3d441269b3b862b298b8902
754220011240900	290068308e4c4fe59c61eb4e84917da1
754220011241800	c4d0f25407444266bc1a28e47f140a75
7542200xd242821	0105-F84A4837
7542200xd242822	0105-6618E294
7542200xd242823	0105-8968CAA2
7542200xd242824	0105-07AB3027
7542200xd242825	0105-524297F3
7542200xd242826	0105-05044A2B
7542200xd242827	0105-8D3FCC37
7542200xd242828	0105-0D7F8EAB
7542200xd242829	0105-6A9663A5
7542200xd242830	0105-C559831C
7542200xd242831	0105-84B1B81A
7542200xd242832	0105-C0E8368C
7542200xd242833	0105-6DE191A4
7542200xd242834	0105-3CA2DCF2
7542200xd242835	0105-258B09FF
7542200xd242836	0105-1E46F044
7542200xd242837	0105-BCACCEA2
7542200xd242838	0105-28253A15
7542200xd242839	0105-6B811312
7542200xd242840	0105-713DEAE0
7542200xd242841	0105-2553F3AD
7542200xd242842	0105-4FC7C3B6
7542200xd242843	0105-1A4CBAC8
7542200xd242844	0105-5F016442
7542200xd242845	0105-9B5B4F56
7542200xd242846	0105-B280F140
7542200xd242847	0105-18C6B996
7542200xd242848	0105-4AFD6097
7542200xd242849	0105-0E136A56
7542200xd242850	0105-6F4E8048
7542200xd242851	0105-38F8511B
7542200xd242852	0105-D85DD860
7542200xd242853	0105-D0A774AC
7542200xd242854	0105-08D09289
7542200xd242855	0105-FE82E7FD
7542200xd242856	0105-5C920D59
754220011242700	0105-F84A4837
754220011243600	0105-6618E294
754220011244500	0105-8968CAA2
754220011245400	0105-07AB3027
754220011246300	0105-524297F3
754220011247200	0105-05044A2B
754220011248100	0105-8D3FCC37
754220011249000	0105-0D7F8EAB
754220011249900	0105-6A9663A5
754220011250800	0105-C559831C
754220011251700	0105-84B1B81A
754220011252600	0105-C0E8368C
754220011253500	0105-6DE191A4
754220011254400	0105-3CA2DCF2
754220011255300	0105-258B09FF
754220011256200	0105-1E46F044
754220011257100	0105-BCACCEA2
754220011258000	0105-28253A15
754220011258900	0105-6B811312
754220011259800	0105-713DEAE0
754220011260700	0105-2553F3AD
754220011261600	0105-4FC7C3B6
754220011262500	0105-1A4CBAC8
754220011263400	0105-5F016442
754220011264300	0105-9B5B4F56
754220011265200	0105-B280F140
754220011266100	0105-18C6B996
754220011267000	0105-4AFD6097
754220011267900	0105-0E136A56
754220011268800	0105-6F4E8048
754220011269700	0105-38F8511B
754220011270600	0105-D85DD860
754220011271500	0105-D0A774AC
754220011272400	0105-08D09289
754220011273300	0105-FE82E7FD
754220011274200	0105-5C920D59
754220011275100	0105-C666DDA2
754220011276000	0105-3147AB28
754220011276900	0105-7A7F33F3
754220011277800	0105-3667C0F8
754220011278700	0105-3DE0C98D
754220011279600	0105-6AFE7628
754220011280500	0105-E42DAE85
754220011281400	0105-547DF557
754220011282300	0105-2BA0160B
754220011283200	0105-796908E2
754220011284100	0105-224B6497
754220011285000	0105-4D51E76B
754220011285900	0105-CE42FEF5
754220011286800	0105-C21C4D30
754220011287700	0105-9CFD4E60
754220011288600	0105-4ED7FE21
754220011289500	0105-855FCA20
754220011290400	0105-4DE5DF8A
754220011291300	0105-2561BCFE
754220011292200	0105-665FEA3B
754220011293100	0105-2C0F6120
754220011294000	0105-58AC2156
754220011294900	0105-6DF637B9
754220011295800	0105-EE8D56CA
754220011296700	0105-16D238CB
754220011297600	0105-AAB515F1
754220011298500	0105-3E312006
754220011299400	0105-B0768DC5
754220011300300	0105-EF25485D
754220011301200	0105-0C9698BA
754220011302100	0105-438DFD8B
754220011303000	0105-0C2AA0A9
754220011303900	0105-67DC3C73
754220011304800	0105-3DC6CDF3
754220011305700	0105-6153BE65
754220011306600	0105-0AF41A62
754220011307500	0105-AC89443B
754220011308400	0105-7A24DD2B
754220011309300	0105-48CB3411
754220011310200	0105-02019294
754220011311100	0105-238709A6
754220011312000	0105-EC83C23E
754220011312900	0105-60B72321
754220011313800	0105-BAF1076A
754220011314700	0105-47779C5B
754220011315600	0105-192E9ED1
754220011316500	0105-CE960000
754220011317400	0105-63EEDEC2
754220011318300	0105-1AD62E50
754220011319200	0105-E3E610BE
754220011320100	0105-F2295152
754220011321000	0105-33F9A68E
754220011321900	0105-6FE799C0
754220011322800	0105-C245337E
754220011323700	0105-F8287848
754220011324600	0105-9517BBFA
754220011325500	0105-5011F9E1
754220011326400	0105-A29FB790
754220011327300	0105-B4EB23F1
754220011328200	0105-3629B765
754220011329100	0105-BD2127D8
754220011330000	0105-7F6E2E6F
754220011330900	0105-60011AC3
754220011331800	0105-59A63FDD
754220011332700	0105-C6A96904
754220011333600	0105-8B7F4977
754220011334500	0105-2DE23314
754220011335400	0105-6C8BFE37
754220011336300	0105-1AC53B9D
754220011337200	0105-14ACD6D3
754220011338100	0105-FCDA618B
754220011339000	0105-C3DA0CA3
754220011339900	0105-C61BB334
754220011340800	0105-4AE3082E
754220011341700	0105-435A9F0F
754220011342600	0105-2E851D86
754220011343500	0105-ECA1247F
754220011344400	0105-10583DBF
754220011345300	0105-89B593B5
754220011346200	0105-3B481D65
754220011347100	0105-62CECA86
754220011348000	0105-5ADF870E
754220011348900	0105-1CD3C80F
754220011349800	0105-E42FF4D7
754220011350700	0105-0A31F024
754220011351600	0105-0AD77B6F
754220011352500	0105-450DA6E5
754220011353400	0105-E6310140
754220011354300	0105-504982BA
754220011355200	0105-B6B20319
754220011356100	0105-0A3528E7
754220011357000	0105-EFF405E9
754220011357900	0105-7373C68B
754220011358800	0105-EA387AA2
754220011359700	0105-D6623F7A
754220011360600	0101-AC96BBB8
753220015378300	0101-AC96BBB8
753220015379200	0101-4659C208
753220015380100	0101-71E3B301
753220015381000	0101-D2B07806
753220015381900	0101-7B7DD7D6
753220015382800	0101-A0C0EAC3
753220015383700	0101-1F9D08DB
753220015384600	0101-6C01024D
753220015385500	0101-D6344431
753220015386400	0101-9BF212C7
753220015387300	0101-307E3E4B
753220015388200	0101-4A0102DE
753220015389100	0101-19481BDC
753220015390000	0101-BC526310
753220015390900	0101-EE759B04
753220015391800	0101-82C6044B
753220015392700	0101-3F9884B2
753220015393600	0101-6433AF57
753220015394500	0101-19C9EE53
753220015395400	0101-BFF21FC7
753220015396300	0101-B861C3E4
753220015397200	0101-F24F5EC9
753220015398100	0101-055800DB
753220015399000	0101-968AA988
753220015399900	0101-FADD934B
753220015400800	0101-852F3AE5
753220015401700	0101-600978CF
753220015402600	0101-71FDE4D3
753220015403500	0101-27499335
753220015404400	0101-58749AFF
753220015405300	0101-E2F75DA4
753220015406200	0101-C62CF098
753220015407100	0101-22BBF2EB
753220015408000	0101-C4AA8053
753220015408900	0101-E16461E4
753220015409800	0101-423549CF
753220015410700	0101-3CDD343C
753220015411600	0101-9078FF2A
753220015412500	0101-C0902279
753220015413400	0101-74FCD3EC
753220015414300	0101-F377AFFA
753220015415200	0101-437FEFEA
753220015416100	0101-71C10832
753220015417000	0101-A99E86E5
753220015417900	0101-CA04B195
753220015418800	0101-547E6567
753220015419700	0101-A7E76076
753220015420600	0101-8925A21C
753220015421500	0101-9601D0F0
753220015422400	0101-D4969F26
753220015423300	0101-355C940E
753220015424200	0101-65C7F65A
753220015425100	0101-89DF83A2
753220015426000	0101-8C229194
753220015426900	0101-F3392B53
753220015427800	0101-BB219932
753220015428700	0101-FC65608B
753220015429600	0101-F924E419
753220015430500	0101-5B5BA858
753220015431400	0101-320DBE41
753220015432300	0101-B5681B0E
753220015433200	0101-9B627D4C
753220015434100	0101-94508CE7
753220015435000	0101-73119185
753220015435900	0101-93558FF3
753220015436800	0101-C254E3C5
753220015437700	0101-10F3340B
753220015438600	0101-9DBB0446
753220015439500	0101-EF814E13
753220015440400	0101-FD9B84B8
753220015441300	0101-9B61B26B
753220015442200	0101-A1713A39
753220015443100	0101-E810B892
753220015444000	0101-A96563D2
753220015444900	0101-4EEBDDE9
753220015445800	0101-C8F23AA4
753220015446700	0101-68C0E353
753220015447600	0101-8C313926
753220015448500	0101-76E5FEF4
753220015449400	0101-80AC2B75
753220015450300	0101-24F075E9
753220015451200	0101-778D5EBD
753220015452100	0101-CDF0ED41
753220015453000	0101-4B1483D9
753220015453900	0101-F0581B2D
753220015454800	0101-14E5CCE1
753220015455700	0101-2F8B6014
753220015456600	0101-696B1583
753220015457500	0101-26DE1747
753220015458400	0101-1DC7131A
753220015459300	0101-AA2D8B21
753220015460200	0101-B64DF8F9
753220015461100	0101-EEB425F7
753220015462000	0101-F5CE1FE3
753220015462900	0101-73376DC4
753220015463800	0101-5F5928DB
753220015464700	0101-4A98C83B
753220015465600	0101-1364A32B
753220015466500	0101-48755099
753220015467400	0101-1CD50739
753220015468300	0101-76D1F8C1
753220015469200	0101-F892C1AE
753220015470100	0101-8C89C7CA
753220015471000	0101-6CE0A27E
753220015471900	0101-61B683D4
753220015472800	0101-25A06C6F
753220015474600	0101-F43A36B1
